ph,hardness,tds,cl,thm,sulfate,conduct,carbon,turbid,consume
7.110845138,213.8863369,25043.5328,6.048437038,91.68102605,245.954253,505.7355345,16.38314048,5.712792127,1
7.808641136,200.71487,15694.50719,7.219558056,79.34491475,,519.8629915,13.26210211,2.472720325,1
8.775485734,157.3542892,22113.39145,7.931502717,82.92934548,304.8078454,480.7152078,15.69283855,4.393944466,1
6.61977546,150.7183614,11388.53419,6.807580134,73.63427763,370.7534689,431.430087,7.710769288,4.086920567,0
7.115895266,193.7067445,18463.88366,4.924388997,54.43749402,319.0569513,369.534034,14.8415799,3.736020547,1
7.885678999,207.8213035,12359.63119,7.377662602,97.62715968,340.9789848,499.3616904,14.04519056,5.430349994,0
6.449379439,275.7467165,8607.61251,7.701630393,54.40446127,272.1975647,384.3806692,16.07830522,3.71542875,0
5.289618437,194.0563929,21776.17017,6.278292699,33.59203077,359.099733,353.7729296,14.18147063,4.54810035,1
6.057904774,149.1227941,23603.50187,6.537028224,54.21793925,302.6986306,393.2934779,17.61522935,4.269753245,0
6.767523658,203.7510557,21162.72673,5.232749728,79.86300941,251.062384,334.9053758,13.21432417,3.300253498,1
9.484703254,122.9069908,56351.3963,4.219710533,41.73121923,219.5534368,480.8480635,13.53343295,4.132274238,1
9.663159015,131.7118961,24387.96807,4.234142964,65.3604654,,428.9064317,18.14347397,5.270217774,0
,230.4307616,14916.98609,9.618516474,79.63306397,,379.1728036,28.3,3.864931035,0
3.641629777,183.9087223,24752.07246,5.538314133,73.59465676,286.059556,456.8600959,9.034066753,3.464353035,0
6.528490775,184.4291595,10835.20116,6.826330632,100.8217919,378.77572,430.4187865,13.62132497,4.585971676,1
4.943508444,267.5330269,11870.42485,8.877868642,22.74973504,,417.4125312,15.25279421,5.070841577,0
8.307462969,229.9412343,18452.64557,6.895145947,84.05341481,338.4837028,464.9009848,9.512102516,4.625729242,0
8.394397412,187.6434114,10603.09802,7.840260507,58.95000171,352.8356398,376.2411457,13.3748312,2.83390143,0
8.998375023,169.22833,21790.0109,7.923357067,73.21787544,,436.9215083,18.22219495,4.516932985,0
7.442023084,194.7638713,34565.70169,8.493347624,79.9583213,294.8362177,350.0851155,18.96201401,2.894651172,1
8.114665426,236.4932747,26631.21287,6.266781682,58.31334539,275.0908699,496.9897916,18.58853424,2.65459449,0
6.093091914,208.9080219,21456.60442,9.600683423,31.00723534,263.4534898,459.0155542,19.29676488,4.523557774,0
6.879404957,214.7318875,20509.33196,9.035250354,79.69207986,321.3832777,306.7843022,12.47730317,4.70047023,1
8.596767212,202.3431875,15173.47115,7.248624986,76.87966926,373.6533277,315.4790704,15.0086742,3.238692933,1
5.412762498,226.5864876,45510.58432,7.070185248,58.851736,307.6214615,420.124761,21.94018962,4.091205593,0
6.158424006,176.0314499,26369.02657,9.771211536,61.05777776,347.8937385,453.7059933,13.25468908,5.080497555,0
6.9641983,193.7532798,27408.49933,10.1846046,78.07673798,307.6945221,302.9404332,15.88964959,2.395683182,0
7.34303194,198.5307697,14037.03993,5.788346418,61.10024017,,479.2414672,11.09037421,5.288057554,0
5.844673796,147.1798038,13615.10976,8.881111782,91.61403064,394.6583799,533.0402104,14.21737257,4.338056088,1
5.500276575,263.6831597,19911.2249,4.755312179,51.43989388,366.9427433,435.865696,12.76118448,5.147535911,1
9.043095632,181.5666628,8273.591971,6.701041921,65.21633786,,372.551219,9.762360818,4.008499341,0
5.609025354,271.6308238,26955.33018,6.772753383,72.82739237,296.6515644,443.8725583,17.04868332,3.354890148,1
,190.5675212,18589.03116,7.470352523,90.30630974,362.1469773,471.4447687,13.76023094,4.400203469,1
,203.204659,10643.18677,6.82893637,72.91157308,,384.5977112,16.01132839,3.065910372,1
6.466874709,214.3372704,14848.12949,7.054937966,,304.5732451,304.9563717,12.18082601,3.408168792,0
8.849702725,197.7790469,20129.35879,5.182435715,45.706793,329.5021044,356.4767227,11.88286121,2.987671524,0
7.457979827,183.4613095,14733.45876,7.475273364,82.58133835,335.6680457,482.6371798,8.963253883,4.497730796,1
8.028304242,204.7837347,20408.4856,4.531581224,70.54721764,406.3289207,515.5750971,21.55886261,3.91599081,0
8.157518083,236.3444402,27931.2084,6.203675922,80.68695836,325.3239549,511.5876641,13.38157485,4.469430538,0
7.480728114,117.0573145,28357.94277,4.70282091,76.34458147,414.855784,472.0593394,18.34021208,3.714874787,0
7.682762474,211.6638524,12723.3421,6.672340965,69.94967472,380.9456027,360.1074405,14.17531654,5.044306092,0
9.680474778,199.5316664,32916.33148,6.12780434,76.54383862,,461.3000946,16.10967826,2.79584013,0
7.071314192,213.619625,20038.79642,7.602251874,58.41345969,290.0572188,605.3050414,8.713963616,4.29372656,1
4.98167205,220.9505584,20988.08781,7.985668404,45.95002985,232.5488135,373.6248781,12.23517536,4.47514849,0
7.710137891,174.3505766,31017.23942,8.212234308,51.54533466,269.8597989,437.5140661,9.320040153,3.898670803,0
8.53440688,248.5774824,22372.30327,2.993744061,78.70893662,366.1462494,341.7601979,14.69290181,2.544733701,0
,189.7616538,16737.10822,7.0314237,60.14011673,,410.4797337,14.54546513,3.092816759,0
7.388292039,178.3440598,12928.64443,7.830295184,40.40197837,,376.4888875,18.11348499,3.846830261,0
5.403196492,185.6435227,27509.89342,8.257587185,63.39749985,,587.3786921,10.02403918,3.871463111,0
8.65479265,218.1726596,14799.31146,6.164048564,72.62027968,366.1479915,416.8703326,8.954519549,5.148137888,0
9.494558726,254.534457,28492.17051,6.113607757,65.44805659,,620.981006,18.41795353,3.631107122,0
3.846814328,190.992873,26895.25796,5.629535947,78.15357516,,660.2549463,18.1252019,3.584201916,0
7.889079735,208.4023672,24974.69277,7.296281894,60.43501604,,453.1669866,12.52967959,4.034040701,0
6.280978207,205.1231235,25972.80375,8.417895728,32.79902868,383.6714591,456.5439451,13.95471046,4.599432014,1
5.506061504,164.4961721,21543.7266,5.983996404,55.75136202,,453.8833405,13.33971611,2.778905951,0
6.352973105,244.8467167,13858.70394,9.179441915,59.04699355,,403.5604823,12.52012614,4.15549464,0
7.912361028,211.376444,34808.44278,8.913364275,72.04808258,,594.8992901,16.68198993,2.878515631,0
3.882631081,243.8079497,7751.809491,0.530351295,60.10996798,,341.2911163,12.99059199,3.734001387,1
7.793914804,164.9589475,25506.91224,7.868035975,,358.2591999,398.4603116,15.29749572,4.220027671,1
8.761768405,212.4269518,14168.92487,6.38573263,60.23707331,,488.5995474,12.60180121,4.673547855,0
9.581188523,223.2962164,28292.78032,5.665430735,44.57411987,,398.4793173,11.35076817,3.929177544,0
6.499067998,173.7688739,23734.84621,9.00905572,63.69387601,330.1646816,593.5617556,13.98629365,4.355880125,0
5.284096687,185.7054923,26532.73725,6.132545674,47.0663922,328.1395817,543.1817477,17.39846476,4.800963142,0
7.174135163,203.4089346,20401.10246,7.681806287,74.40561603,287.0856791,315.5499,14.53351004,3.939895657,1
,193.1167939,17388.98256,7.702135354,67.87390985,382.0607072,468.9393445,16.23303855,4.217743745,0
4.595607756,204.8596598,13891.03853,6.37134453,70.44900254,,631.8220782,11.42091036,3.978919807,1
8.560349291,244.7967052,14254.66132,7.453900171,57.3655411,315.9711474,500.5866078,18.22874853,2.939212581,1
8.390500572,215.295518,27032.14226,6.553957722,46.36821941,282.859453,443.4455903,12.841611,4.150359337,1
8.757257397,200.1914004,21536.22469,4.915101055,47.93087188,317.8829005,404.7177992,13.76832331,3.626135442,0
8.246369054,207.1721681,31080.43208,6.096360029,55.03017501,332.766156,369.0292128,17.53395379,4.43325661,0
9.065894194,164.6748027,20260.40369,7.588175019,84.72310656,304.567537,408.9012696,10.17850006,4.299502546,0
7.614056817,213.6911685,17598.20035,8.131319435,70.83321861,,384.0872809,5.051694615,3.437946395,0
,232.4687267,15873.03443,6.365468784,59.65920946,313.2636073,365.6264867,10.39293652,4.706774892,1
5.23000319,176.7140234,27971.89181,7.597980583,72.83737021,413.9140005,440.3553738,14.42361413,3.045612106,0
10.18843265,286.5679908,7105.800709,9.840540425,78.73205511,321.6860585,437.8795085,12.87159907,4.635243483,0
,214.1723298,8985.911807,7.29797266,37.61648538,,498.8039169,9.583323113,5.504749397,0
7.990658239,211.2863423,26951.86265,7.510775727,69.39441775,,638.0001823,13.94281239,3.160917459,1
7.812804388,196.583886,42550.84182,7.33464764,,,442.5457745,14.66691724,6.204846359,0
8.268307592,168.6878903,13181.67352,6.383226138,79.20647326,298.3070931,294.2980647,12.36642436,4.405408198,0
6.396569931,243.7247069,12278.98528,6.794551403,,,489.4493051,17.63803947,4.188249712,0
6.623613566,203.0301413,17167.3013,6.049600899,65.02122897,311.7262883,410.2432475,15.91450007,2.915165951,0
6.217255307,205.6482515,32911.92972,5.946073643,79.24503324,298.3904904,414.7710169,12.12836583,2.08142502,0
8.39826106,177.3472137,18003.25728,7.390924017,55.71566023,,498.3653766,10.35129783,2.62786247,0
7.917049443,278.056321,27192.28056,9.220128211,56.83960203,424.7879959,358.7817362,15.05431287,3.659484625,0
7.292141805,174.480427,33991.65157,9.511792392,81.69010445,259.1649652,435.1080173,16.29361407,4.466912564,1
6.323040314,227.5539717,24463.13742,6.261933699,71.15122246,,399.9474527,17.91265239,4.749424236,0
7.876495131,250.8966214,15741.08163,8.0757381,59.24608623,,391.2587937,16.54386888,3.913904717,0
7.078659419,232.5818483,26177.78951,3.914353184,41.95193959,334.1611267,380.4599178,9.633631144,3.696640141,0
6.769572869,168.9370725,11067.18115,7.121263609,62.00157128,305.7949503,289.5424601,18.54590296,5.22054027,0
6.86313625,194.5866593,23610.51756,8.193416004,89.02719617,346.7680519,439.2296156,14.6597409,4.319777195,0
7.098245544,207.5353809,22671.47976,6.28458211,71.02082543,295.5856857,297.1064944,17.10532774,4.909571475,0
7.117578658,186.1996804,31528.94869,6.387037208,75.90307215,335.3488807,380.5782648,19.07399551,4.333401737,0
4.233558617,194.9750439,22185.76396,7.116809284,62.01638317,377.8469025,355.8170973,14.85919826,3.515672079,0
,200.9699224,12700.48804,7.713783212,63.6245653,395.0903643,464.024917,15.08933914,3.756100423,1
7.809631898,100.4576151,12013.55063,5.212314602,66.08417364,247.200826,605.2201244,9.61134874,2.447444464,0
8.289857906,222.4839312,23884.13148,5.533208318,57.31368041,354.9593302,514.7330832,11.20553257,4.289236735,1
6.618010906,233.6616359,19598.86074,4.701049346,73.19192051,432.556385,401.6697906,11.76614643,4.437695749,1
7.966856824,186.353361,21440.73885,7.832473708,86.12181104,393.7670457,461.3562275,13.91386963,5.115430914,1
7.529929503,171.8141968,27062.06589,5.029568518,97.24134982,378.2417817,325.099756,13.78673733,4.585321994,0
,229.740962,22709.38606,6.361687287,54.59124939,316.2344328,294.1656228,16.09762731,4.79540722,0
7.230845307,177.5748031,17864.68939,5.818229016,59.30305302,343.5933324,367.6899918,19.91295017,5.622018081,0
8.875642278,228.9215872,28487.7086,5.31873198,52.57886002,351.9607232,474.772519,14.68397047,4.006991559,0
6.941278904,180.817722,15433.13484,7.140121953,61.52068662,325.5158572,480.8785436,20.30233655,4.178959772,1
9.349469962,252.1484987,13137.49076,6.173823145,58.80129097,320.323984,349.8160843,13.10989785,3.778022672,0
6.450805743,198.4931562,19002.31466,7.306447324,52.86038799,335.4821937,257.0077177,13.72408683,3.275581182,1
10.02622381,94.09130748,25510.0973,6.614114031,69.27397869,385.4026595,388.467266,11.88716125,3.736228471,1
7.790874862,196.4787124,24061.3496,6.78568519,44.54462707,350.1172538,471.5185364,15.34331564,3.076214341,0
6.755669308,209.3620748,13821.55616,7.557414862,81.09874611,334.6195242,499.0709093,19.33914307,3.959517637,0
7.118980168,160.9626028,32528.11561,5.089127566,61.67980126,292.2878884,440.3178709,10.00814598,5.349210586,1
5.188776875,178.9932688,22648.23755,6.318063039,89.91443808,326.4678979,404.5611293,18.84038348,3.769503907,1
9.228484209,200.7103304,26744.23153,6.833360242,86.95020026,339.8207187,363.9509908,14.14477231,4.829753514,0
6.848805453,204.8127108,20555.55957,9.775004066,49.45204624,387.6863877,389.6382279,12.29875322,3.130044763,0
6.451503543,179.5289254,7990.891468,6.19687649,74.99251991,377.2698411,386.5417614,15.43451342,6.307678472,1
9.802720782,98.77164353,27357.45674,9.218150393,59.45443977,323.1990765,512.4287308,14.16893351,2.764633881,1
7.893818459,203.2966211,16853.67633,7.334428248,58.57460973,339.7675789,398.9895004,19.31875982,3.508503713,0
5.524296531,157.1424243,26220.17421,6.344585275,51.10661421,379.7883765,475.3422715,16.90318031,4.033391218,0
7.400238581,218.8248126,8136.071591,6.286357794,50.83701298,310.7611598,518.7327779,15.18634236,4.880119768,0
,182.1005728,17423.40799,6.815718722,85.86411873,,495.5131279,11.55837189,3.5681966,0
8.9223798,278.6194482,21963.476,8.105638488,,334.0536927,385.8747995,8.803475287,5.82182599,1
5.903993501,196.2747258,19399.22197,7.641894524,77.15780159,328.2692721,324.0456808,18.50537228,3.820021216,0
8.659113027,114.8075784,23514.63665,8.735315343,52.86637312,333.0272047,318.6406793,16.55907627,2.89577428,1
7.895045662,174.6926854,10465.2616,7.668315445,60.86223373,350.535418,472.0429124,14.63390897,3.084431233,0
6.040281662,139.7708723,20472.87459,6.810977798,53.2790417,357.5932769,488.2749301,15.88225168,5.761580322,0
,185.121996,16110.18364,6.444434947,38.04151583,355.5673663,386.5085993,11.21565402,2.840893066,0
7.992026977,174.5580063,34585.08961,6.587302301,71.2712308,,543.9491409,12.19944909,4.647095594,1
6.010617577,184.5585817,15940.57327,8.165222041,83.70793779,421.4860892,314.5298134,20.31461674,4.867287404,1
8.277058198,242.5592458,12715.81428,5.128732541,61.79901424,371.3027473,561.7611561,15.22002138,3.751324091,1
8.261405952,208.1880859,24870.82594,4.925015362,50.66314995,,441.0525706,19.09566367,2.80042812,0
,229.6206163,19955.71054,7.608653348,85.24187346,285.4326814,491.880578,11.02690948,3.113764306,0
8.03105522,222.6284245,18134.83502,8.754513038,78.54971219,314.4715658,452.9702847,12.0659628,3.338880126,0
6.66953238,190.7511649,16246.17319,6.372975148,86.44056052,324.3418933,383.245825,7.85208554,1.964863097,0
7.817901281,221.0897082,13742.14597,6.373737432,66.77759954,287.6984809,460.5992142,12.7048272,4.622667687,0
7.519227463,210.3847904,16897.30704,6.568657941,,344.7036733,315.5204353,19.85618427,3.275724959,1
,177.6853558,20325.70213,5.849569808,44.54298517,353.6267682,279.6649198,13.96432121,4.032267339,1
7.935607325,207.0168521,19657.84331,8.604504846,63.77183269,312.3436071,358.8490033,21.22812724,3.619650737,1
,171.5922365,14784.75566,7.404582502,57.86215685,351.8755075,366.6695125,10.50430338,3.210168089,0
8.129585514,177.8989666,27834.2177,9.006007747,81.3907585,334.4385388,397.0214276,15.93626168,3.362537135,0
8.029181613,158.0403984,19663.46943,8.433448388,59.97292857,283.2704951,431.3047161,20.69619806,4.388551012,1
7.446089059,179.1468362,17763.31099,9.876515049,49.05124066,328.4590221,364.1341734,12.98249107,2.948657439,0
6.195254905,170.002291,16666.13081,9.483424063,79.36924261,,457.0681623,16.34568534,3.138971387,0
7.63876177,178.2716356,18308.50267,6.548097821,81.98915623,362.3328717,394.1809845,11.29178773,4.496626599,0
6.361666803,175.0439989,25833.85171,8.243781227,70.10769298,333.9471072,302.1907102,10.55857558,3.681765114,0
7.423586012,180.4538713,34451.98421,7.930651012,66.70047596,303.7901342,429.8599986,7.665923381,3.365397495,1
,237.7056814,21862.75361,8.961425095,59.77564205,318.1726874,434.3883037,11.66532921,3.943290757,0
8.107244313,228.1718587,18364.83142,6.185947771,101.3515254,246.9426113,369.9031987,14.61342264,4.688271256,1
7.273368228,175.0150826,14206.35732,7.839066572,58.1817074,337.6445728,322.4906894,18.10784209,4.196421036,1
5.91580675,195.7440741,12431.80311,6.6616162,90.39489472,380.7253358,367.8540248,21.30064694,4.513200539,0
3.681076271,144.2652699,26726.77111,6.095282919,92.2991007,,564.183824,13.65110537,3.893070403,1
5.097786226,182.8190154,23590.31371,9.128797717,68.60810286,326.3348629,445.5626438,15.13778139,4.829323364,0
6.265637344,159.2901905,18711.06466,6.835968227,68.10721649,314.2230526,499.604629,15.06171407,3.266028669,0
6.583064856,163.3616035,17977.69394,6.542088,44.13646887,,383.1245035,18.09454383,3.772858553,0
10.84813042,236.7250487,14036.16366,9.002884993,,,564.9028128,17.40581772,3.133838702,0
6.394980461,220.4223891,21051.25691,8.739505128,48.70998869,348.0477605,353.3654184,19.63704162,4.732002727,0
5.487876363,179.2069831,20162.01862,5.211430348,58.86155798,305.2641421,510.6093851,12.58847481,4.223576482,0
6.021051323,178.2236826,18966.36305,10.2135746,60.87015055,,400.5663301,12.84182829,4.661057552,0
,178.7777161,10490.83899,7.533042002,57.40146512,354.0576485,367.7586892,14.66895005,4.126407533,0
,219.3009142,14859.46642,5.598326766,49.35200148,344.4423937,425.2135748,15.77183437,4.655916599,0
6.784279329,140.3667086,17569.57982,4.084932416,97.08705976,,374.18184,10.63423012,4.045547056,0
5.970578908,202.7455203,19952.30947,7.872037771,73.16633787,311.1881847,412.0389222,18.63214156,5.013281168,0
8.92814208,197.6485302,27884.43425,8.968576039,73.01113197,,317.5326799,21.49786644,4.111101546,1
7.765635562,173.1855689,13736.34204,6.98410186,39.55047603,359.8136999,355.9980259,11.51512302,3.21444964,0
6.847863212,234.9422029,24456.17489,5.596240507,77.29730019,334.8730462,337.5731512,9.515292142,4.92119573,1
4.740056688,176.6556313,24069.33591,4.01344441,77.8803755,367.8050161,288.2212976,13.20422003,5.467935706,1
6.983133113,181.1195291,17503.31223,6.931627922,72.033901,,181.483754,11.59833993,4.426982544,0
6.64606727,197.2220664,16863.43873,6.793929249,45.66041778,,505.2959224,16.71236682,3.053983121,1
,168.4095248,26148.53787,9.030439938,51.87695476,424.3021225,445.3458753,10.67458248,3.893326832,1
6.93450359,176.9694309,15323.40882,5.666870422,104.7476995,369.3418031,435.9483861,21.8131597,3.875238037,0
6.579184951,186.9868694,16700.03487,6.454924772,62.15231453,379.0407088,405.2769119,14.99602948,3.813556321,1
8.053043682,211.7832353,37086.54605,8.267536832,73.24898433,251.4434997,512.8990364,19.16662023,3.301574895,1
7.46072722,237.5796125,25222.956,7.277442762,62.04418318,316.5623313,377.68222,5.914617068,3.949014618,0
8.246919871,119.0282155,7747.577263,9.124225221,72.80373391,,579.2476736,13.00122856,4.096619667,1
,179.3201228,5075.269202,8.73778295,76.24362277,455.4512337,392.3537323,16.83933062,4.397533101,0
,202.6143723,31606.34883,6.464581173,67.0591185,,380.9746723,13.46044894,4.775120947,0
,243.6825583,20976.79178,6.502257263,84.17884541,350.4498974,487.556493,10.45162924,3.558444802,0
6.79809746,198.1163808,35883.78011,7.051813575,58.47380388,,470.4935448,10.8886389,3.571622599,0
,178.0804423,35044.37128,7.760027276,71.11118161,357.0828184,381.6451309,17.55138178,3.761633184,0
8.19576536,214.5176104,10389.54254,6.295405022,72.75681246,327.1938979,403.189913,15.06704165,3.218709224,1
5.272156459,181.732877,19015.46827,9.013016218,63.82601002,446.7240162,390.0120033,11.10346653,4.063825854,1
5.952267969,136.8905306,28105.96489,7.330957605,68.969793,389.8097463,423.963995,15.37377985,4.769768271,0
8.470545999,199.4897165,26559.38041,7.904381266,66.14635511,351.7389246,491.5197053,9.504879668,2.935801995,0
8.801933555,225.8954683,23659.21152,2.458609195,42.80091095,408.4178656,446.9924646,14.34081773,3.769831936,0
6.854946859,149.853487,16203.0907,5.734803645,75.49873682,375.7186596,350.3447084,11.71889473,4.938999307,0
7.647871554,160.7743534,29000.58971,7.217409339,67.09996943,,438.8009607,13.18250057,3.078672724,1
6.739849728,197.3744818,34702.41785,5.869684683,91.38460524,261.0680058,390.0465726,17.75791679,4.379630439,0
5.736675709,180.2909076,12683.48329,7.907876695,83.70704536,423.876297,415.0065756,12.3928694,2.741791308,1
7.031684051,201.0021059,24510.50756,5.818273623,89.19243338,401.268832,371.6163971,12.84681897,4.422182857,0
8.522567733,208.1329997,16446.32805,6.729775469,80.75861775,372.5038427,346.3745976,12.00217768,3.358284405,0
8.410460643,234.8765244,27554.34526,5.681716197,55.62849905,362.4895603,519.0316251,14.48221298,2.977359946,0
7.974521649,218.6933005,18767.65668,8.110384501,76.48591118,,364.0982305,14.5257457,4.011718108,0
5.671773833,216.0428111,15949.15318,7.500573233,77.45788496,,372.5352428,17.89572372,3.833159746,1
7.413288341,196.4523025,17465.34558,6.309195827,80.60477634,355.1647923,300.9334915,13.17806888,3.290105906,0
6.737004072,220.1001024,24694.74421,8.373659876,8.175876384,,384.308673,6.748091938,4.063170289,1
7.682923445,217.7889322,31150.51342,8.021667794,77.16978862,,594.7025458,12.19423157,3.542731087,1
5.772769698,186.0606035,26693.76161,5.808579501,32.76116092,333.0733642,312.8693643,12.37627228,4.154685424,1
5.095766465,273.4084481,26307.29845,10.2198041,61.42518695,380.2014982,513.8775793,18.27241832,4.35219347,0
6.78302374,236.2788665,8213.772245,9.332861242,91.6809313,,501.0185347,11.59070662,4.77880815,0
4.301373467,148.7377009,26640.07219,9.242652787,54.08228912,316.7644065,365.8353748,12.51573371,3.067626699,0
2.569243562,201.6032843,48204.17219,6.380683613,79.71966629,261.7199596,429.7464296,10.78414041,5.506934432,0
6.225152013,169.7411715,29533.60883,5.574917123,75.51905904,,380.1147511,17.59550987,2.770822653,0
,206.0362946,8667.720239,6.329952096,55.93232425,353.5293815,599.5460191,21.11893848,4.128746147,0
,166.404968,14202.1938,9.006795749,59.80416693,370.5385244,493.440244,12.45316007,2.848370818,1
9.268281895,204.3604853,14333.53802,9.070126287,90.90179972,328.2979468,431.4754122,11.93480194,5.255703382,0
8.1414299,211.7942673,15494.35984,9.450413982,54.49073318,,363.1293527,15.40338969,4.350921901,1
5.918953546,154.7735165,9712.560664,5.326271917,65.88233542,,386.2180718,16.57930072,4.265547139,0
7.591346094,199.2553218,25383.76518,7.924616265,48.27120968,318.6104785,416.4456175,20.11882693,4.515150114,1
7.275908774,175.2203765,22644.76635,7.886854527,56.79928677,293.3098537,373.3456926,17.41168255,5.062297798,1
6.207432968,192.9370271,13442.60347,5.81902294,60.48503329,325.9065618,533.7958508,14.68753934,3.549298841,0
8.128270069,231.1675375,19954.57555,5.138838499,63.34096824,349.0673627,386.0711492,15.01808483,4.678742166,1
,143.3002003,16263.16747,6.229736564,,,503.6640851,19.58549658,3.451740047,1
,199.064672,39927.73704,5.454050988,52.61638696,259.0099448,257.9631542,14.24471959,4.059377404,0
4.709186747,179.1410182,22291.41858,6.774276121,86.52862722,407.4179772,371.2648428,18.18680054,3.860083952,0
5.980357227,181.2587047,11826.29428,3.688504447,60.20638097,356.1666135,543.3479764,8.828688919,4.247240149,0
5.324941856,280.0896549,35344.65805,13.04380611,55.08466785,180.2067464,392.4214958,10.50481955,4.427137926,1
3.657123133,275.7671418,23736.81626,9.100772079,55.69489291,,426.2311291,17.98595656,3.31462973,1
,114.733545,13677.99404,9.981200456,71.15328466,441.8267766,524.0003552,11.38485847,3.293848374,1
7.381108534,188.3143778,12320.51229,5.493514236,38.3373455,343.2396122,475.3018837,17.82683829,4.34273753,0
5.742110407,188.216604,26831.61041,6.202721182,53.50852267,318.3766764,498.1423861,9.657360417,3.323069564,0
4.894278074,184.5527153,10922.54199,7.461702679,91.00793416,352.8302222,338.6810693,21.62471839,3.594990864,0
8.742229882,179.4098037,9694.354896,6.577127954,85.77932445,368.504321,323.7440125,13.92500999,2.842393186,0
8.072612403,210.2697797,16843.36393,8.793458648,68.73898911,359.5161693,559.1675739,17.26357604,5.082206247,0
6.947915534,219.5943849,10337.5417,10.414781,61.15029929,,453.1519381,14.21379885,3.685079273,1
4.161111968,181.7363887,25815.38921,8.534629001,46.6380808,297.239219,399.2921709,9.343333976,4.168242189,0
8.025220021,213.5197221,15457.49866,7.669540026,55.45955091,318.1143946,376.3144459,9.422744515,4.134942729,1
6.977405633,205.5634995,16100.96795,5.527299246,72.57395938,371.3618512,532.342083,10.3465741,5.327584532,0
6.852899085,158.0797913,11914.46378,7.634966833,62.69547135,386.1673844,473.6433429,16.93937449,4.594760614,0
6.944868387,198.476439,16904.20109,6.341406959,61.14608669,299.5216733,470.5997606,15.04581675,4.241135181,1
8.170588045,208.2791813,12806.83233,5.489258691,28.56636437,322.9239977,472.0282857,13.38954876,3.995857049,0
7.341547112,187.6724024,21273.45707,7.784003063,55.01915102,,332.0842934,16.84233409,4.025643696,0
6.217579612,189.3422247,15155.54899,6.819438078,81.38675265,306.8925996,297.7636847,11.96491375,3.490002014,0
8.655298873,222.2687935,13676.75352,7.271299467,72.42820504,348.6188443,460.8706469,18.01676031,4.588758378,1
7.494212047,210.3472757,29252.50111,5.92270426,84.86854829,339.846577,445.0612309,16.91711276,5.492704955,0
,116.9054793,27151.3129,10.18534822,63.27369649,,372.0023185,13.50723192,3.516237805,1
6.977267852,223.2788913,20287.35977,5.274744659,67.62724106,282.0857193,377.000392,14.0462775,2.367041309,1
6.333640046,185.4363401,18506.28861,6.572681848,76.76438483,356.9710327,366.8131076,16.43962942,3.982002335,1
4.616438934,192.5740099,14982.30548,6.080029056,88.48358348,,344.1463212,11.09000575,2.634341021,0
,259.1449277,2808.025756,10.0870624,63.85767375,392.8331604,354.4052785,13.89895042,4.081328787,1
5.91375532,175.3260619,12044.62469,8.368785486,65.19405321,347.8803719,380.9671658,12.530827,4.023775902,1
5.218989651,164.7909916,27007.88691,6.592516959,73.92031968,,422.2238018,14.07087898,4.383942554,0
8.165714933,203.4193307,16925.0123,5.574341667,60.39354848,337.2523247,527.9125436,18.36143559,3.92011648,1
5.87797404,141.6152867,13652.2932,5.701659125,67.90725801,279.7824004,538.4954044,12.03404227,4.032259504,0
5.896339346,178.6780937,17420.08715,5.292162419,79.47117721,,473.6866933,16.43771518,5.032854921,0
5.225683807,185.050444,16276.3986,6.617097554,89.05258819,,394.6348677,7.817811637,3.695746982,1
6.848329601,195.4514824,15908.64209,6.241348598,75.3927951,319.2647222,404.2048592,18.93733758,3.732202018,1
9.850054687,208.740232,35289.23711,8.350110052,50.88600603,337.2097419,462.4801989,10.10514594,4.521836127,1
6.567759613,187.6663787,20156.57862,7.298510421,85.21436889,,390.4268891,12.35389619,3.824428039,1
7.833980482,203.1694081,11174.27476,6.246502455,47.93163884,394.8908092,338.2311223,16.27659187,4.254477177,0
7.449659686,193.0420805,32251.35965,6.086599374,57.4013371,337.135046,572.8061429,18.06029824,4.370404422,1
9.99980746,215.108978,33462.03422,6.194121929,77.87210194,365.8953377,373.9367557,13.79203433,2.659977662,0
11.49670245,195.9894858,14158.15728,7.235224038,82.35001283,311.9650933,357.5225994,19.32172244,3.132253296,0
3.978284627,160.8184744,14433.7805,8.410892223,78.27324004,311.2953289,414.3282148,20.77148503,3.751565769,0
4.886379804,159.3179722,38633.30517,8.370179299,59.18318961,375.8991686,448.0508658,16.82061518,3.227849086,1
7.702183099,192.1375306,18126.03096,9.154580507,90.52753632,364.191227,646.7325987,14.37633691,4.382159162,1
6.272474991,190.2007131,14642.20554,9.734512546,74.43538862,399.0529411,448.5682598,16.55717663,4.61253578,1
4.691438315,200.8894064,32182.26232,8.571649638,85.02622691,364.7467863,516.8516225,12.40443875,2.730792274,0
7.466213132,223.1841808,18261.69494,5.206596781,99.13033596,,456.2621506,14.02354722,2.081845657,0
,179.1492874,4784.967879,5.702186724,68.68702415,378.3982185,517.4961422,14.38722368,2.380084227,0
7.989376234,191.9361915,16746.80039,8.562428189,77.92896021,312.7399931,431.5056768,14.37114822,3.648743737,0
6.35716672,191.135512,14782.80422,6.154447915,69.62632499,,527.9326364,18.86309436,5.222077291,0
5.849778285,229.9366869,27435.30656,6.574957586,67.64448382,277.0330189,596.4032157,14.90855831,3.643815888,0
7.888424515,269.5729132,15761.87137,8.173474688,78.50227064,,490.895109,7.025536233,2.998065931,1
